study,phase,mechanism,attempt_id,pair_index,arm,request_id,group_id,family,expected,output,correct,status,finish_reason,prompt_tokens,generated_tokens,end_to_end_s,ttft_s,slo_qualified,dispatch_completion_s,decision,retained_records,symbolic_answer_preserved,closure_records,max_retained_position_permille,min_retained_position_permille,overwritten_writes,total_records
negative-confirm-slice-study04,MEASUREMENT,dependency-slice-v1,attempt-10d60b6b7ddf4b3ea2d330ac2407fa5f,1,candidate,r041,ba4fe139679858a9a6217a3704db21882e1ee28649c6b8228305fbbae0693f86,record-updates,CNGQU,CNGQU,True,SUCCEEDED,eos,110,4,42.796756355,42.744227236,False,0.746506045,CERTIFIED_SLICE,3,True,3,913,478,3,24
negative-confirm-slice-study04,MEASUREMENT,dependency-slice-v1,attempt-10d60b6b7ddf4b3ea2d330ac2407fa5f,1,candidate,r042,cc6fbe8b1ef588c3c4b13cb790477cf02d44238517d5cf065a3b07c1211fbe83,record-lookup,CUGTM,CRWDB,False,SUCCEEDED,eos,92,4,43.687732294,43.627818386,False,0.635587322,CERTIFIED_SLICE,1,True,1,173,173,0,24
negative-confirm-slice-study04,MEASUREMENT,dependency-slice-v1,attempt-10d60b6b7ddf4b3ea2d330ac2407fa5f,1,candidate,r043,1e7091f61af6c0241b5245af55fe2f24d3875f23405471aa34c4bff80e7f3cbc,reference-chain,CADXQ,CAXQ,False,SUCCEEDED,eos,117,4,44.828666074,44.767738212,False,0.783409577,CERTIFIED_SLICE,4,True,4,826,43,0,24
negative-confirm-slice-study04,MEASUREMENT,dependency-slice-v1,attempt-10d60b6b7ddf4b3ea2d330ac2407fa5f,1,candidate,r044,46511948b5976024fb84e34514bf28cc4446f95fe5768f67dcc94aea5d0a8b33,record-updates,CCDGH,CJAVP,False,SUCCEEDED,eos,107,5,45.802308427,45.720889302,False,0.74983297,CERTIFIED_SLICE,3,True,3,1000,826,3,24
negative-confirm-slice-study04,MEASUREMENT,dependency-slice-v1,attempt-10d60b6b7ddf4b3ea2d330ac2407fa5f,1,candidate,r045,e8f81c6247f17cc15e61f29b3c5fe097f671109235600616b5af7a0c5f545e84,record-lookup,COEMB,COEMB,True,SUCCEEDED,eos,92,4,46.682760342,46.625798712,False,0.635518364,CERTIFIED_SLICE,1,True,1,347,347,0,24
negative-confirm-slice-study04,MEASUREMENT,dependency-slice-v1,attempt-10d60b6b7ddf4b3ea2d330ac2407fa5f,1,candidate,r046,8b23549a3c9595791decda7ea27451f84d823b99ff532e7a2e835976655f2fda,reference-chain,CTRES,CWRUP,False,SUCCEEDED,eos,118,4,47.856955945,47.797626183,False,0.790192186,CERTIFIED_SLICE,4,True,4,826,130,0,24
negative-confirm-slice-study04,MEASUREMENT,dependency-slice-v1,attempt-10d60b6b7ddf4b3ea2d330ac2407fa5f,1,candidate,r047,01aa93987262dce8f40fff4e7c9b9e344dae1b6031a0c4b140d9331d7a40430b,record-updates,CDFLP,CCYMO,False,SUCCEEDED,eos,108,4,48.798309052,48.743856096,False,0.733527087,CERTIFIED_SLICE,3,True,3,1000,869,3,24
negative-confirm-slice-study04,MEASUREMENT,dependency-slice-v1,attempt-10d60b6b7ddf4b3ea2d330ac2407fa5f,1,candidate,r048,2d979608ef29cc38abdfcf87b1334d0d9bec2c873daea1f2ab34cab4d46e25d9,record-lookup,CBHQH,1,False,SUCCEEDED,eos,94,2,49.676898385,49.661603432,False,0.602292798,CERTIFIED_SLICE,1,True,1,86,86,0,24
negative-confirm-slice-study04,MEASUREMENT,dependency-slice-v1,attempt-10d60b6b7ddf4b3ea2d330ac2407fa5f,1,candidate,r049,8e9f7e073b4fa03161119096f08368ed10e1e0f21338f23e16c82debcc71a1de,reference-chain,CXCSL,CCJDZ,False,SUCCEEDED,eos,119,4,50.862324315,50.811776278,False,0.795443949,CERTIFIED_SLICE,4,True,4,521,43,0,24
negative-confirm-slice-study04,MEASUREMENT,dependency-slice-v1,attempt-10d60b6b7ddf4b3ea2d330ac2407fa5f,1,candidate,r050,eee571e67315aaa27c3beb88ff0edf6c27d7d1732141160ee56e604c4a01a312,record-updates,CGJCS,CAZJI,False,SUCCEEDED,eos,110,4,51.820504243,51.75968877,False,0.744428303,CERTIFIED_SLICE,3,True,3,956,347,3,24
negative-confirm-slice-study04,MEASUREMENT,dependency-slice-v1,attempt-10d60b6b7ddf4b3ea2d330ac2407fa5f,1,candidate,r051,2605221b217ffebf996774f9d0e6e4ca12e4a8c4a1cfdc66acc68e3af15f70d7,record-lookup,CPMIZ,CZSDW,False,SUCCEEDED,eos,92,5,52.747367555,52.667585133,False,0.660517255,CERTIFIED_SLICE,1,True,1,478,478,0,24
negative-confirm-slice-study04,MEASUREMENT,dependency-slice-v1,attempt-10d60b6b7ddf4b3ea2d330ac2407fa5f,1,candidate,r052,bb61c5509f542f53145732a227f75ef8c778e4be00aeb7d59064058fae9bb7e9,reference-chain,CNOBG,CNOBG,True,SUCCEEDED,eos,119,4,53.880331119,53.829612455,False,0.794484625,CERTIFIED_SLICE,4,True,4,1000,0,0,24
negative-confirm-slice-study04,MEASUREMENT,dependency-slice-v1,attempt-10d60b6b7ddf4b3ea2d330ac2407fa5f,1,candidate,r053,2da489aa466df59593572f53eb197096d531782fef5f26b4f2696d58316078e7,record-updates,CRJSE,CENOY,False,SUCCEEDED,eos,108,4,54.816181537,54.756447965,False,0.730571473,CERTIFIED_SLICE,3,True,3,956,782,3,24
negative-confirm-slice-study04,MEASUREMENT,dependency-slice-v1,attempt-10d60b6b7ddf4b3ea2d330ac2407fa5f,1,candidate,r054,d21b2471ff6a043223a92b6fdb4e2c67c4283ca8a8cc2cc0d019937136e61767,record-lookup,CZOCL,CFNWM,False,SUCCEEDED,eos,92,4,55.724366477,55.663606567,False,0.635823741,CERTIFIED_SLICE,1,True,1,913,913,0,24
negative-confirm-slice-study04,MEASUREMENT,dependency-slice-v1,attempt-10d60b6b7ddf4b3ea2d330ac2407fa5f,1,candidate,r055,5ca65edc5608650a424e1265bd7919f14cffef4f49d4f85565ba397a7edcd510,reference-chain,COLJY,CHRJH,False,SUCCEEDED,eos,113,4,56.855116156,56.794542031,False,0.761186536,CERTIFIED_SLICE,4,True,4,956,43,0,24
negative-confirm-slice-study04,MEASUREMENT,dependency-slice-v1,attempt-10d60b6b7ddf4b3ea2d330ac2407fa5f,1,candidate,r056,c317b51a86f7a0a64c331ea4b0836e49e34bf8f0276d32971cd5bd590fdec7e4,record-updates,CNQGF,CMVPD,False,SUCCEEDED,eos,108,4,57.824087845,57.772510385,False,0.732356271,CERTIFIED_SLICE,3,True,3,782,391,3,24
negative-confirm-slice-study04,MEASUREMENT,dependency-slice-v1,attempt-10d60b6b7ddf4b3ea2d330ac2407fa5f,1,candidate,r057,a7025811ae5968a67171f3be7c84a07c069d89d81e1a1775ad0651f138f7ac39,record-lookup,COIVA,COIVA,True,SUCCEEDED,eos,91,3,58.703876357,58.663359798,False,0.610270659,CERTIFIED_SLICE,1,True,1,695,695,0,24
negative-confirm-slice-study04,MEASUREMENT,dependency-slice-v1,attempt-10d60b6b7ddf4b3ea2d330ac2407fa5f,1,candidate,r058,02c438e185a0fc65d783d99ad8e3712ff017fc8737b253cc6e01dbb0afa4f157,reference-chain,CNNJE,CSIDC,False,SUCCEEDED,eos,112,4,59.848982223,59.798510067,False,0.754739901,CERTIFIED_SLICE,4,True,4,652,130,0,24
negative-confirm-slice-study04,MEASUREMENT,dependency-slice-v1,attempt-10d60b6b7ddf4b3ea2d330ac2407fa5f,1,candidate,r059,9e98f56e17243b35c9db84fd81c8157a05e7a26728a6d363553cf762a161c0af,record-updates,CRUGJ,CXYSE,False,SUCCEEDED,eos,110,4,60.840661065,60.780936058,False,0.743328529,CERTIFIED_SLICE,3,True,3,913,782,3,24
negative-confirm-slice-study04,MEASUREMENT,dependency-slice-v1,attempt-10d60b6b7ddf4b3ea2d330ac2407fa5f,1,candidate,r060,3ad272f99b56ae541bfa344cbf80c62a16c7dc4661beb2e5cce0231e2fbed19c,record-lookup,CMJSZ,CMJSZ,True,SUCCEEDED,eos,92,4,61.74060279,61.685440095,False,0.637231728,CERTIFIED_SLICE,1,True,1,913,913,0,24
negative-confirm-slice-study04,MEASUREMENT,dependency-slice-v1,attempt-10d60b6b7ddf4b3ea2d330ac2407fa5f,1,candidate,r061,bed8ecf01278ffa87cfc5dc8ac5777c46ea04715ca8feb501b96ca2f440a4379,reference-chain,CFJER,CFTOP,False,SUCCEEDED,eos,113,4,62.858161347,62.79807557,False,0.759877362,CERTIFIED_SLICE,4,True,4,956,304,0,24
negative-confirm-slice-study04,MEASUREMENT,dependency-slice-v1,attempt-10d60b6b7ddf4b3ea2d330ac2407fa5f,1,candidate,r062,593e388a98f1adb5ea758deb8c9ac64821cc7cd18677c523442608481b183ed6,record-updates,CERLR,CQYJU,False,SUCCEEDED,eos,112,6,63.906090646,63.795710113,False,0.804365253,CERTIFIED_SLICE,3,True,3,1000,478,3,24
negative-confirm-slice-study04,MEASUREMENT,dependency-slice-v1,attempt-10d60b6b7ddf4b3ea2d330ac2407fa5f,1,candidate,r063,cb769a74d41a7305befbe5dec6b67c8601af6c9b431ef9d3971196c1364a8307,record-lookup,CVLXS,CVLXS,True,SUCCEEDED,eos,92,4,64.747824475,64.693184352,False,0.636096247,CERTIFIED_SLICE,1,True,1,608,608,0,24
negative-confirm-slice-study04,MEASUREMENT,dependency-slice-v1,attempt-10d60b6b7ddf4b3ea2d330ac2407fa5f,1,candidate,r064,ffdca360df4f3e3f7178d396540d98d0c58d0b3a98fe7c82b2805bc9d72541c0,reference-chain,CUIKX,CXDRL,False,SUCCEEDED,eos,116,4,65.897013733,65.843521262,False,0.78234051,CERTIFIED_SLICE,4,True,4,869,86,0,24
negative-confirm-slice-study04,MEASUREMENT,dependency-slice-v1,attempt-10d60b6b7ddf4b3ea2d330ac2407fa5f,1,candidate,r065,b1a5e3b26e80a255b8df057b091f9dabf31280b7fb99f0fd474899a5c29063c0,record-updates,CTLBC,CULRF,False,SUCCEEDED,eos,105,4,66.820575697,66.761573134,False,0.716433922,CERTIFIED_SLICE,3,True,3,695,565,3,24
negative-confirm-slice-study04,MEASUREMENT,dependency-slice-v1,attempt-10d60b6b7ddf4b3ea2d330ac2407fa5f,1,candidate,r066,4df24cfd05e8e68c9723c3c1714ccb07d59a572c366c4510fe315d80c9d44b42,record-lookup,CZAUV,CHAI,False,SUCCEEDED,eos,92,3,67.736183446,67.697183316,False,0.615390076,CERTIFIED_SLICE,1,True,1,86,86,0,24
negative-confirm-slice-study04,MEASUREMENT,dependency-slice-v1,attempt-10d60b6b7ddf4b3ea2d330ac2407fa5f,1,candidate,r067,da2d0e3a85f9f7e4986a4856335b1c869a0020db41136ea8803a767cd6c26f56,reference-chain,CLCIM,CUPVI,False,SUCCEEDED,eos,113,4,68.87983046,68.820393659,False,0.760762377,CERTIFIED_SLICE,4,True,4,869,130,0,24
negative-confirm-slice-study04,MEASUREMENT,dependency-slice-v1,attempt-10d60b6b7ddf4b3ea2d330ac2407fa5f,1,candidate,r068,13cce4c495c5827f0f1042022f1382f039674c38a2070fd9df3c83113d4a1123,record-updates,CGAFE,CUVNA,False,SUCCEEDED,eos,105,4,69.836493628,69.786456531,False,0.714840259,CERTIFIED_SLICE,3,True,3,913,652,3,24
negative-confirm-slice-study04,MEASUREMENT,dependency-slice-v1,attempt-10d60b6b7ddf4b3ea2d330ac2407fa5f,1,candidate,r069,af4e6570f005caf99a3729813c6596b3a02eb29cdf58ce00ab4e75aabf24096c,record-lookup,CHBWP,CHBWP,True,SUCCEEDED,eos,92,4,70.771046364,70.710455548,False,0.63606549,CERTIFIED_SLICE,1,True,1,826,826,0,24
negative-confirm-slice-study04,MEASUREMENT,dependency-slice-v1,attempt-10d60b6b7ddf4b3ea2d330ac2407fa5f,1,candidate,r070,5c24d45c394d15b2a362b2f475c52623bb695c5cd8bcc0b8bcb433142308a664,reference-chain,CPOQX,CFAMP,False,SUCCEEDED,eos,116,3,71.889587097,71.860586546,False,0.756999973,CERTIFIED_SLICE,4,True,4,826,43,0,24
negative-confirm-slice-study04,MEASUREMENT,dependency-slice-v1,attempt-10d60b6b7ddf4b3ea2d330ac2407fa5f,1,candidate,r071,e693a22a7e4c643fc0296c91380e5f00ad12fa5f826e50b18273ac84dcd7c66d,record-updates,CDVLD,CDVLD,True,SUCCEEDED,eos,108,4,72.872985495,72.814422218,False,0.747241492,CERTIFIED_SLICE,3,True,3,1000,565,3,24
negative-confirm-slice-study04,MEASUREMENT,dependency-slice-v1,attempt-10d60b6b7ddf4b3ea2d330ac2407fa5f,1,candidate,r072,23b4adfb65bac5b5b2222ebe212b4a52e6cf0efa7ca0963f305310abcb0166cc,record-lookup,CAZUW,CAZUW,True,SUCCEEDED,eos,93,5,73.810274168,73.726323837,False,0.666010918,CERTIFIED_SLICE,1,True,1,391,391,0,24
negative-confirm-slice-study04,MEASUREMENT,dependency-slice-v1,attempt-10d60b6b7ddf4b3ea2d330ac2407fa5f,1,candidate,r073,e412714be3a9bed2b48dc782e26e9a56e7fd799992e75d07f35005d06ed84b4f,reference-chain,CWRAQ,COTGE,False,SUCCEEDED,eos,113,4,74.897782272,74.845944778,False,0.762058476,CERTIFIED_SLICE,4,True,4,826,173,0,24
negative-confirm-slice-study04,MEASUREMENT,dependency-slice-v1,attempt-10d60b6b7ddf4b3ea2d330ac2407fa5f,1,candidate,r074,37fd35eaef33277a19d04fa5248b28b340bfcda353028f56e527f78f81d3a4b6,record-updates,CSHQQ,CSHQQ,True,SUCCEEDED,eos,108,4,75.917382849,75.865702728,False,0.738087776,CERTIFIED_SLICE,3,True,3,956,826,3,24
negative-confirm-slice-study04,MEASUREMENT,dependency-slice-v1,attempt-10d60b6b7ddf4b3ea2d330ac2407fa5f,1,candidate,r075,4c8eb1a246be9d8fca00837d78781894851209c57ed93ca9359c060be7002a40,record-lookup,CDAAI,VALUE CDAAI,False,SUCCEEDED,eos,92,5,76.821968808,76.737186652,False,0.661544465,CERTIFIED_SLICE,1,True,1,826,826,0,24
negative-confirm-slice-study04,MEASUREMENT,dependency-slice-v1,attempt-10d60b6b7ddf4b3ea2d330ac2407fa5f,1,candidate,r076,4d57c3dd1c058891c19df17d94808c04158a26de50ddacbf89c600ae330b9e0c,reference-chain,CUXNL,CQTQI,False,SUCCEEDED,eos,117,5,77.969165271,77.888788734,False,0.810052385,CERTIFIED_SLICE,4,True,4,956,130,0,24
negative-confirm-slice-study04,MEASUREMENT,dependency-slice-v1,attempt-10d60b6b7ddf4b3ea2d330ac2407fa5f,1,candidate,r077,0dbd6b0cbfb81c1b9cf3bbb1981c8fd189da8d382f3012493f67f2fc77ed4869,record-updates,CAXAC,CADFY,False,SUCCEEDED,eos,108,3,78.865697949,78.837414081,False,0.71102652,CERTIFIED_SLICE,3,True,3,695,347,3,24
negative-confirm-slice-study04,MEASUREMENT,dependency-slice-v1,attempt-10d60b6b7ddf4b3ea2d330ac2407fa5f,1,candidate,r078,98da663ed6140345dd717392c447f202884622ca821219408040b0949271a4f7,record-lookup,CTXGG,CITY DEPT,False,SUCCEEDED,eos,94,5,79.814742876,79.730274142,False,0.671642898,CERTIFIED_SLICE,1,True,1,608,608,0,24
negative-confirm-slice-study04,MEASUREMENT,dependency-slice-v1,attempt-10d60b6b7ddf4b3ea2d330ac2407fa5f,1,candidate,r079,fc5a52e199a6aa453e882d72b6aee3a558707b2c4dcf500099d6dbb846752265,reference-chain,CQPJA,CLJRZ,False,SUCCEEDED,eos,115,4,80.925773167,80.864268332,False,0.774763484,CERTIFIED_SLICE,4,True,4,695,304,0,24
negative-confirm-slice-study04,MEASUREMENT,dependency-slice-v1,attempt-10d60b6b7ddf4b3ea2d330ac2407fa5f,1,candidate,r080,8762707f046f7c26ec86eb7d508a1daf569a236c3164c27b06dbef507be5c584,record-updates,CAGDE,CEAFX,False,SUCCEEDED,eos,110,3,81.896145681,81.85847913,False,0.726580344,CERTIFIED_SLICE,3,True,3,869,652,3,24
negative-confirm-slice-study04,MEASUREMENT,dependency-slice-v1,attempt-10d60b6b7ddf4b3ea2d330ac2407fa5f,1,candidate,r081,cf52243374fd89da71a92bdb2bfcd2da88ded1b27fff159472dc1646ac9daec3,record-lookup,CQMYC,CNEMT,False,SUCCEEDED,eos,93,4,82.801173321,82.738394308,False,0.645045804,CERTIFIED_SLICE,1,True,1,826,826,0,24
negative-confirm-slice-study04,MEASUREMENT,dependency-slice-v1,attempt-10d60b6b7ddf4b3ea2d330ac2407fa5f,1,candidate,r082,ca248dc4fdb5ff7e21eb5fa7942ea9bbe0517ff34f7398e0479dceb9ba42b95c,reference-chain,CLBVS,CUIWA,False,SUCCEEDED,eos,115,4,83.942946232,83.875637377,False,0.783010806,CERTIFIED_SLICE,4,True,4,739,304,0,24
negative-confirm-slice-study04,MEASUREMENT,dependency-slice-v1,attempt-10d60b6b7ddf4b3ea2d330ac2407fa5f,1,candidate,r083,536c479495fecd99262ad4db53e88f6da6f8e0c6aa27a2a350ff511dc463d775,record-updates,CUURJ,CJCMF,False,SUCCEEDED,eos,108,5,84.947721088,84.869426181,False,0.763858142,CERTIFIED_SLICE,3,True,3,956,478,3,24
negative-confirm-slice-study04,MEASUREMENT,dependency-slice-v1,attempt-10d60b6b7ddf4b3ea2d330ac2407fa5f,1,candidate,r084,3794aad50c56dc9d503d79332156e8e4ef2733d4f3e6144bbb72fc3b9be4b890,record-lookup,CXIJR,CXIJR,True,SUCCEEDED,eos,92,4,85.82482537,85.762787013,False,0.640100982,CERTIFIED_SLICE,1,True,1,826,826,0,24
negative-confirm-slice-study04,MEASUREMENT,dependency-slice-v1,attempt-10d60b6b7ddf4b3ea2d330ac2407fa5f,1,candidate,r085,00a23b84eb66596c25a0197162dd6754c0ccaad175c7dd523dde9c9f1950d632,reference-chain,CTIIR,CNSYK,False,SUCCEEDED,eos,115,5,86.976580928,86.898490911,False,0.801211411,CERTIFIED_SLICE,4,True,4,565,130,0,24
negative-confirm-slice-study04,MEASUREMENT,dependency-slice-v1,attempt-10d60b6b7ddf4b3ea2d330ac2407fa5f,1,candidate,r086,2c923040c7d87faacef880562dde7f3583ec2296b0dda82c8da1c326b6868d53,record-updates,CDIXJ,CQRCT,False,SUCCEEDED,eos,108,4,87.907359678,87.845228068,False,0.732865708,CERTIFIED_SLICE,3,True,3,521,304,3,24
negative-confirm-slice-study04,MEASUREMENT,dependency-slice-v1,attempt-10d60b6b7ddf4b3ea2d330ac2407fa5f,1,candidate,r087,d47f90ebfee446579a932084e1806445cbf8d911b8f885331d00d6738a5cb74e,record-lookup,CENKU,CENKU,True,SUCCEEDED,eos,93,5,88.845968244,88.760350244,False,0.671097063,CERTIFIED_SLICE,1,True,1,304,304,0,24
negative-confirm-slice-study04,MEASUREMENT,dependency-slice-v1,attempt-10d60b6b7ddf4b3ea2d330ac2407fa5f,1,candidate,r088,3f167fa3cab0f442a43b850d75b7a8bb5c1519bc577c19af827d332984356929,reference-chain,CPVQD,CVQYC,False,SUCCEEDED,eos,116,4,89.957505828,89.895141345,False,0.779196385,CERTIFIED_SLICE,4,True,4,695,86,0,24
negative-confirm-slice-study04,MEASUREMENT,dependency-slice-v1,attempt-10d60b6b7ddf4b3ea2d330ac2407fa5f,1,candidate,r089,52463ffc195bd924dc47445e75341a4b03069888eff00ee403fbaa7bf75a352a,record-updates,CZNBH,CIYPA,False,SUCCEEDED,eos,110,4,90.920991981,90.855825469,False,0.745872638,CERTIFIED_SLICE,3,True,3,956,391,3,24
negative-confirm-slice-study04,MEASUREMENT,dependency-slice-v1,attempt-10d60b6b7ddf4b3ea2d330ac2407fa5f,1,candidate,r090,725c3866f067bd7548fb2a0c8fabee19339487d3796686758bba7af18633a782,record-lookup,CGUTM,CGUTM,True,SUCCEEDED,eos,92,4,91.81936477,91.758464529,False,0.636197135,CERTIFIED_SLICE,1,True,1,434,434,0,24
negative-confirm-slice-study04,MEASUREMENT,dependency-slice-v1,attempt-10d60b6b7ddf4b3ea2d330ac2407fa5f,1,candidate,r091,da19ccdd34e0913fb87f96f0d7092ec12f7369605a76308c2a0489a16a91e04d,reference-chain,COWNB,CYSGY,False,SUCCEEDED,eos,115,4,92.963177622,92.901367249,False,0.77393302,CERTIFIED_SLICE,4,True,4,521,130,0,24
negative-confirm-slice-study04,MEASUREMENT,dependency-slice-v1,attempt-10d60b6b7ddf4b3ea2d330ac2407fa5f,1,candidate,r092,e6c9106a4942b4741922026d0d0812be384a6430570176fae58fff0b0828c31d,record-updates,CSAQG,CVLPO,False,SUCCEEDED,eos,108,4,93.914919713,93.863530623,False,0.73168341,CERTIFIED_SLICE,3,True,3,1000,521,3,24
negative-confirm-slice-study04,MEASUREMENT,dependency-slice-v1,attempt-10d60b6b7ddf4b3ea2d330ac2407fa5f,1,candidate,r093,7d4c633d6ab542c45b6b99013b38505fdebdfa6078df3cc260bd8990627bbd6e,record-lookup,CBXXF,CBXXF,True,SUCCEEDED,eos,94,4,94.829729859,94.781373657,False,0.646773927,CERTIFIED_SLICE,1,True,1,956,956,0,24
negative-confirm-slice-study04,MEASUREMENT,dependency-slice-v1,attempt-10d60b6b7ddf4b3ea2d330ac2407fa5f,1,candidate,r094,d147acc843cc3bdb8df872529125505b95ef8a33c81146dfa2d8be6c48880415,reference-chain,CGGXK,CFFCX,False,SUCCEEDED,eos,115,4,95.973494201,95.906052029,False,0.776330608,CERTIFIED_SLICE,4,True,4,695,260,0,24
negative-confirm-slice-study04,MEASUREMENT,dependency-slice-v1,attempt-10d60b6b7ddf4b3ea2d330ac2407fa5f,1,candidate,r095,e464a9289a248299c594d31fdcef95e5537d79f592b6c6132d17cee4abf6d43b,record-updates,CVIBX,CVIBX,True,SUCCEEDED,eos,106,4,96.921325411,96.860759742,False,0.723427162,CERTIFIED_SLICE,3,True,3,826,565,3,24
negative-confirm-slice-study04,MEASUREMENT,dependency-slice-v1,attempt-10d60b6b7ddf4b3ea2d330ac2407fa5f,1,candidate,r096,c51f8d06a4d63e5866ea3097736463fafc2e5176fd30582cd313d7590975a69a,record-lookup,CWBAK,CUTHR,False,SUCCEEDED,eos,92,4,97.84526577,97.784343398,False,0.635605085,CERTIFIED_SLICE,1,True,1,217,217,0,24
negative-confirm-slice-study04,MEASUREMENT,dependency-slice-v1,attempt-10d60b6b7ddf4b3ea2d330ac2407fa5f,1,candidate,r097,35e4c046667af042d17e17f7d54d551ca736f62d584dc32dbf4f184620178359,reference-chain,CPDEP,CHYKO,False,SUCCEEDED,eos,115,4,98.985904903,98.931751073,False,0.775657787,CERTIFIED_SLICE,4,True,4,869,521,0,24
negative-confirm-slice-study04,MEASUREMENT,dependency-slice-v1,attempt-10d60b6b7ddf4b3ea2d330ac2407fa5f,1,candidate,r098,42f77de458cbb941f519f6d4a5b3eedc96ab5d8c8c73ec1ef7da7eafa065f522,record-updates,CDUXW,CHMWJ,False,SUCCEEDED,eos,108,4,99.937091661,99.887299479,False,0.731819423,CERTIFIED_SLICE,3,True,3,913,304,3,24
negative-confirm-slice-study04,MEASUREMENT,dependency-slice-v1,attempt-10d60b6b7ddf4b3ea2d330ac2407fa5f,1,candidate,r099,369559020805313791f1c42fe6f2445f954cefa0f2e839ce4f63c25b1a9bdd29,record-lookup,CEWRK,CJQUT,False,SUCCEEDED,eos,92,5,100.863224194,100.778269327,False,0.659664941,CERTIFIED_SLICE,1,True,1,826,826,0,24
negative-confirm-slice-study04,MEASUREMENT,dependency-slice-v1,attempt-10d60b6b7ddf4b3ea2d330ac2407fa5f,1,candidate,r100,3106d77f69db6ada31caf7fd09f7aea7ca5dca28e6922f277875e788927a7e34,reference-chain,CLQLJ,CLQLJ,True,SUCCEEDED,eos,119,4,101.995922175,101.933392755,False,0.795045418,CERTIFIED_SLICE,4,True,4,956,0,0,24
negative-confirm-slice-study04,MEASUREMENT,dependency-slice-v1,attempt-10d60b6b7ddf4b3ea2d330ac2407fa5f,1,candidate,r101,36bf3d4b5a61aa737079474fbdc3ce7243ac48c7e9276f41597fe2c754d12a3c,record-updates,CSNLU,CSNLU,True,SUCCEEDED,eos,108,4,102.951895151,102.900292814,False,0.73344741,CERTIFIED_SLICE,3,True,3,913,478,3,24
negative-confirm-slice-study04,MEASUREMENT,dependency-slice-v1,attempt-10d60b6b7ddf4b3ea2d330ac2407fa5f,1,candidate,r102,b06ad56a32e7bb1d7f6ea6c60080789312e35ac6444c495dc8ec0167898b2f2a,record-lookup,CPJER,CPJER,True,SUCCEEDED,eos,94,4,103.868941353,103.818741954,False,0.649512809,CERTIFIED_SLICE,1,True,1,826,826,0,24
negative-confirm-slice-study04,MEASUREMENT,dependency-slice-v1,attempt-10d60b6b7ddf4b3ea2d330ac2407fa5f,1,candidate,r103,72d7bff6f1d9acb2d7e5a4c792765c47eaf51eced876a8a9572f82acccb4666a,reference-chain,CAINN,CPTO,False,SUCCEEDED,eos,113,4,104.979385935,104.912963529,False,0.760423316,CERTIFIED_SLICE,4,True,4,826,173,0,24
negative-confirm-slice-study04,MEASUREMENT,dependency-slice-v1,attempt-10d60b6b7ddf4b3ea2d330ac2407fa5f,1,candidate,r104,caaa6d7f2aef1f2bbf095b523b89e6ae6a7c5205597f804b82b74fda02c9e757,record-updates,CXCKO,CBRKJ,False,SUCCEEDED,eos,108,5,105.956834653,105.868736563,False,0.755064464,CERTIFIED_SLICE,3,True,3,826,434,3,24
negative-confirm-slice-study04,MEASUREMENT,dependency-slice-v1,attempt-10d60b6b7ddf4b3ea2d330ac2407fa5f,1,candidate,r105,965b450996ffac12f313290701f493d46ffc79687c8ec2d17fba13afc7f9ab28,record-lookup,CTRAY,VALUE CUVAW CTRAY,False,SUCCEEDED,eos,92,8,106.946090661,106.772544986,False,0.73497545,CERTIFIED_SLICE,1,True,1,565,565,0,24
negative-confirm-slice-study04,MEASUREMENT,dependency-slice-v1,attempt-10d60b6b7ddf4b3ea2d330ac2407fa5f,1,candidate,r106,00c3280345652a7b4060df99c664d1bfce67e497cd93ebb7a6c75fae36c9b5d3,reference-chain,CCOJR,CQKFL,False,SUCCEEDED,eos,117,5,108.023137067,107.934736825,False,0.80812393,CERTIFIED_SLICE,4,True,4,826,347,0,24
negative-confirm-slice-study04,MEASUREMENT,dependency-slice-v1,attempt-10d60b6b7ddf4b3ea2d330ac2407fa5f,1,candidate,r107,7652e81796381f46352e12084fd51db507ece1dbf8d0d4db8ca707d043e2d2eb,record-updates,CPYUH,CFVXW,False,SUCCEEDED,eos,109,5,108.972708914,108.882028823,False,0.762391476,CERTIFIED_SLICE,3,True,3,956,739,3,24
negative-confirm-slice-study04,MEASUREMENT,dependency-slice-v1,attempt-10d60b6b7ddf4b3ea2d330ac2407fa5f,1,candidate,r108,ad16cb8e0d5ba2a97b56ca32ddc6ea67958e6ebe2ebe4a801a40e960196d394e,record-lookup,CRBCW,CRBCW,True,SUCCEEDED,eos,92,4,109.860522904,109.787366399,False,0.634316288,CERTIFIED_SLICE,1,True,1,391,391,0,24
negative-confirm-slice-study04,MEASUREMENT,dependency-slice-v1,attempt-10d60b6b7ddf4b3ea2d330ac2407fa5f,1,candidate,r109,9c6ab3fe12ebf5d44655801b0908c7c09a817f945b9c9519b341ac42de655688,reference-chain,CHVJG,CKZVG,False,SUCCEEDED,eos,114,4,110.976765986,110.912668912,False,0.766464978,CERTIFIED_SLICE,4,True,4,347,86,0,24
negative-confirm-slice-study04,MEASUREMENT,dependency-slice-v1,attempt-10d60b6b7ddf4b3ea2d330ac2407fa5f,1,candidate,r110,3352f0ca821dc2255d031ec19420a38bf8f528c302abc494924a96dde2779a95,record-updates,CLBSF,CUIIK,False,SUCCEEDED,eos,110,4,111.955854853,111.886682444,False,0.74383539,CERTIFIED_SLICE,3,True,3,1000,695,3,24
